pl_name,spec_type,spec_id_a,spec_id_b,authors_a,authors_b,instrument_a,instrument_b,same_instrument,epoch_class,tested,n,n_interp,offset,offset_err,chi2,dof,p_value,chi2_red,slope,slope_err,p_slope,chi2_red_slope,shared_suspect,significant,pair_class
WASP-76 b,Eclipse,516,653,Mansfield et al. 2021,Changeat et al. 2022,Wide Field Camera 3,Wide Field Camera 3,True,unknown,True,13.0,0.0,0.009212320749134,0.0014079819632961,42.82197149161231,12.0,2.420179899609081e-05,3.568497624301026,-0.030781177596484,0.0103277849511142,0.0003700857826334,3.085367689339098,False,True,cross_paper
WASP-107 b,Transmission,550,765,Dyrek et al. 2024,Sing et al. 2024,Mid-Infrared Instrument (MIRI) - LRS,Near Infrared Spectrograph (NIRSpec),False,unknown,True,4.0,0.0,0.0380849336123737,0.003904473051063,23.898962487509007,3.0,2.6223115423867143e-05,7.966320829169667,-0.0480903105240987,0.0237791818507669,4.994987874481531e-05,9.904490480403885,False,True,cross_paper
GJ 1214 b,Transmission,373,375,Wilson et al. 2014,Rackham et al. 2017,OSIRIS,IMACS spectrograph,False,unknown,True,4.0,2.0,-0.0113095799737533,0.016357320893095,23.85850692931984,3.0,2.6737987490213896e-05,7.952835643106613,-0.6685754699300672,0.7654293077061157,9.657428115754404e-06,11.547783185793303,False,True,cross_paper
GJ 1132 b,Transmission,557,1086,May et al. 2023,Bennett et al. 2025,Near Infrared Spectrograph (NIRSpec),Near Infrared Spectrograph (NIRSpec) - G395M,False,unknown,True,54.0,0.0,-0.0019909359878816,0.0009901795234041,104.99636617997716,53.0,2.77664849598028e-05,1.981063512829758,0.0054413409563742,0.0017400990210403,0.0002403000788474,1.831116398870008,False,True,cross_paper
GJ 1214 b,Transmission,203,443,Narita et al. 2013,Croll et al. 2011,SIRIUS,WIRCam,False,unknown,True,3.0,3.0,0.0100751959520758,0.0231735979749131,20.982097780805724,2.0,2.7784037567317475e-05,10.491048890402862,,,,,False,True,cross_paper
GJ 1132 b,Transmission,555,1086,May et al. 2023,Bennett et al. 2025,Near Infrared Spectrograph (NIRSpec),Near Infrared Spectrograph (NIRSpec) - G395M,False,unknown,True,54.0,0.0,0.0001647846412519,0.0009942361226291,104.35086652034404,53.0,3.293418020229563e-05,1.9688842739687555,0.0045626736445719,0.0017383295665315,0.0001370874842236,1.8742610528858896,False,True,cross_paper
WASP-121 b,Eclipse,348,1771,Evans et al. 2017,Pelletier et al. 2026,Wide Field Camera 3,Near Infrared Imager and Slitless Spectrograph (NIRISS),False,unknown,True,28.0,0.0,0.0019385298254448,0.001709926278572,66.66637803949402,27.0,3.308863549327023e-05,2.4691251125738525,0.0682102098754257,0.0117653627712093,0.1605123074945146,1.2713407729373978,False,True,cross_paper
LHS 475 b,Transmission,536,553,Lustig-Yaeger et al. 2023,Lustig-Yaeger et al. 2023,Near Infrared Spectrograph (NIRSpec) - G395H,Near Infrared Spectrograph (NIRSpec) - G395H,True,unknown,True,54.0,0.0,0.0055263416259829,0.0006103445067132,104.05030409191428,53.0,3.564760256470322e-05,1.9632132847531,0.0082202343820403,0.0010519560159007,0.808996036321545,0.8266921712602173,False,True,within_paper_other
GJ 1132 b,Transmission,555,1090,May et al. 2023,Bennett et al. 2025,Near Infrared Spectrograph (NIRSpec),Near Infrared Spectrograph (NIRSpec) - G395M,False,unknown,True,60.0,0.0,-0.0011682826290297,0.0010103558883283,111.6769485252268,59.0,4.164678415083192e-05,1.892829636020793,0.0034121211376144,0.0016797683379641,8.346415918548771e-05,1.8543232789940247,False,True,cross_paper
TOI-260 b,Transmission,1761,1763,Meech et al. 2026,Meech et al. 2026,Near Infrared Spectrograph (NIRSpec) - G395H,Near Infrared Spectrograph (NIRSpec) - G395H,True,unknown,True,106.0,106.0,-0.0025187322322149,0.0004333189755404,171.44391424500083,105.0,4.57367538559844e-05,1.632799183285722,0.0059456720964954,0.0007903882253791,0.219493530109194,1.1043880005665596,False,True,epoch_same_pipeline
HD 189733 b,Transmission,262,477,Barnes et al. 2016,Di Gloria et al. 2015,HARPS Echelle Spectrograph,HARPS Echelle Spectrograph,True,unknown,True,6.0,5.0,0.8852291887296151,0.0547600246329378,27.31384632867869,5.0,4.9549992504675616e-05,5.462769265735738,3.043359699072944,0.6098267950132819,0.661101868255928,0.6021109550054866,False,True,cross_paper
WASP-18 b,Eclipse,260,614,Coulombe et al. 2023,Changeat et al. 2022,Near Infrared Imager and Slitless Spectrograph (NIRISS),Wide Field Camera 3,False,unknown,True,25.0,0.0,-0.0028937175047903,0.0007948836661713,60.59523085550695,24.0,5.261445734123595e-05,2.524801285646123,-0.033714214184882,0.0056266322662945,0.3663392545351923,1.073581439471892,False,True,cross_paper
TYC 8998-760-1 c,Direct Imaging,1566,1568,Hoch et al. 2025,Hoch et al. 2025,Mid-Infrared Instrument (MIRI),Near Infrared Spectrograph (NIRSpec) - PRISM,False,unknown,True,4.0,4.0,-9.725980848836237e-20,6.656675889845543e-20,21.77498711974177,3.0,7.265471655656178e-05,7.2583290399139235,4.21341145450336e-18,1.079319947469846e-18,0.0380900227677066,3.2678029007573146,False,,within_paper_other
WASP-18 b,Eclipse,259,614,Coulombe et al. 2023,Changeat et al. 2022,Near Infrared Imager and Slitless Spectrograph (NIRISS),Wide Field Camera 3,False,unknown,True,25.0,0.0,-0.002767581842776,0.0007939476406166,59.421938609052816,24.0,7.704641073619284e-05,2.475914108710534,-0.033061040237323,0.0055725453062242,0.3915307074222365,1.0531871478937644,False,True,cross_paper
TOI-776 c,Transmission,955,957,Teske et al. 2025,Teske et al. 2025,Near Infrared Spectrograph (NIRSpec),Near Infrared Spectrograph (NIRSpec),True,unknown,True,104.0,0.0,0.0012707565600528,0.0004471693645608,166.05427007566334,103.0,8.23599979677235e-05,1.6121773793753722,-0.0046008446898015,0.0008182864741771,0.0173081061135679,1.3180526025228656,False,True,epoch_diff_pipeline
LHS 1140 b,Transmission,763,801,Cadieux et al. 2024,Damiano et al. 2024,Near Infrared Imager and Slitless Spectrograph (NIRISS),Near Infrared Spectrograph (NIRSpec),False,unknown,True,29.0,0.0,-0.008819210675486,0.0008965137797382,64.93327613795178,28.0,9.198831564386634e-05,2.3190455763554207,-0.0022746193022137,0.0034124750912872,6.606986366273744e-05,2.3884805163452523,False,True,cross_paper
TOI-776 c,Transmission,957,958,Teske et al. 2025,Teske et al. 2025,Near Infrared Spectrograph (NIRSpec),Near Infrared Spectrograph (NIRSpec),True,unknown,True,106.0,0.0,-0.0029505456820231,0.0004184051169275,167.8751233702715,105.0,9.488012492306304e-05,1.5988106987644903,0.0040824431664849,0.0007544366848111,0.0132156576792424,1.3326301003426384,False,True,epoch_same_pipeline
GJ 1132 b,Transmission,1084,1086,Bennett et al. 2025,Bennett et al. 2025,Near Infrared Spectrograph (NIRSpec) - G395H,Near Infrared Spectrograph (NIRSpec) - G395M,False,unknown,True,54.0,0.0,-0.0004757201764289,0.0009828523978607,100.250983905827,53.0,9.533423428598308e-05,1.8915279982231512,0.0036505625210833,0.0017309550760392,0.0002078237400431,1.8423683820746224,False,True,epoch_same_pipeline
V1298 Tau c,Transmission,677,870,Edwards et al. 2023,Barat et al. 2024,Wide Field Camera 3,Wide Field Camera 3,True,unknown,True,16.0,10.0,0.0099219920246586,0.0017782680155298,43.90615869425154,15.0,0.000113745849742,2.927077246283436,0.015165657922842,0.0119227602232646,0.0001112611168117,3.02058532537379,False,True,cross_paper
WASP-127 b,Transmission,224,980,Chen et al. 2018,Boehm et al. 2025,ALFOSC,Wide Field Camera 3,False,unknown,True,19.0,0.0,-0.1031191345716978,0.0116550234776133,48.64820545312571,18.0,0.0001205288440199,2.702678080729206,0.2884174323010823,0.1061544778385104,0.0008550866429652,2.427431514518962,False,True,cross_paper
GJ 1132 b,Transmission,557,1090,May et al. 2023,Bennett et al. 2025,Near Infrared Spectrograph (NIRSpec),Near Infrared Spectrograph (NIRSpec) - G395M,False,unknown,True,59.0,0.0,-0.0036799967152334,0.0010091829826363,105.60122800447331,58.0,0.0001349149679149,1.820710827663333,0.0046215171007043,0.0016915885385164,0.0005807960298199,1.721703333191665,False,True,cross_paper
GJ 1132 b,Transmission,1084,1090,Bennett et al. 2025,Bennett et al. 2025,Near Infrared Spectrograph (NIRSpec) - G395H,Near Infrared Spectrograph (NIRSpec) - G395M,False,unknown,True,54.0,0.0,-0.0022195907638817,0.0010337431645566,97.64482377704668,53.0,0.0001836690905828,1.8423551656046544,0.0038174545209289,0.0018027766792121,0.0003976690847205,1.7915546455259903,False,True,epoch_diff_pipeline
WASP-18 b,Eclipse,481,614,Coulombe et al. 2023,Changeat et al. 2022,Near Infrared Imager and Slitless Spectrograph (NIRISS),Wide Field Camera 3,False,unknown,True,25.0,0.0,-0.0044052356409528,0.0008639429596181,56.2950335097255,24.0,0.0002088973147039,2.3456263962385626,-0.0309961202358016,0.0059921188778825,0.1631587531870907,1.284218358479433,False,True,cross_paper
WASP-107 b,Transmission,765,773,Sing et al. 2024,Welbanks et al. 2024,Near Infrared Spectrograph (NIRSpec),Near Infrared Camera (NIRCam),False,unknown,True,81.0,7.0,-0.0148636088499755,0.0014492154920604,131.92797216241232,80.0,0.0002314359352083,1.649099652030154,-0.0279590706963678,0.004513098131581,0.1260090413590224,1.18416168069518,False,True,cross_paper
HAT-P-12 b,Transmission,16,382,Sing et al. 2016,Yan et al. 2020,Space Telescope Imaging Spectrograph,MODS1,False,unknown,True,15.0,0.0,-0.0655163250805774,0.0108507864574235,39.02685355298826,14.0,0.0003612630413599,2.7876323966420187,0.3715114759952306,0.0837683281175301,0.112422648552988,1.489056977635932,False,True,cross_paper
GJ 1132 b,Transmission,559,1086,May et al. 2023,Bennett et al. 2025,Near Infrared Spectrograph (NIRSpec),Near Infrared Spectrograph (NIRSpec) - G395M,False,unknown,True,54.0,0.0,-0.0001919848597633,0.0010159710404924,94.67234360539877,53.0,0.0003803377874191,1.7862706340641277,0.002037053826395,0.0017895762387646,0.0003773910905999,1.7957046766105706,False,True,cross_paper
WASP-52 b,Transmission,108,1702,Louden et al. 2017,Alam et al. 2018,ACAM,Space Telescope Imaging Spectrograph,False,unknown,True,19.0,1.0,0.066844293583785,0.0094737928880171,44.85809665192588,18.0,0.0004344239549933,2.4921164806625486,-0.3769879189556353,0.0780884325915473,0.2025936965933295,1.2677271045214005,False,True,cross_paper
LTT 9779 b,Transmission,487,646,Edwards et al. 2023,Radica et al. 2024,Wide Field Camera 3,Near Infrared Imager and Slitless Spectrograph (NIRISS),False,unknown,True,38.0,0.0,-0.0122650843148269,0.0012313759939639,71.15284103969637,37.0,0.0006221478325021,1.9230497578296315,-0.0268561161943691,0.0057133726015273,0.0720232725575609,1.3627074717701817,False,True,cross_paper
WASP-39 b,Transmission,77,170,Feinstein et al. 2023,Wakeford et al. 2018,Near Infrared Imager and Slitless Spectrograph (NIRISS),Wide Field Camera 3,False,unknown,True,36.0,0.0,-0.00421753822641,0.0016480273076785,67.54625203889513,35.0,0.0007813160975835,1.929892915397004,0.0347250203111573,0.0085531825646703,0.030276806121212,1.5018678618339645,False,True,cross_paper
HR 8799 c,Direct Imaging,805,806,Wang et al. 2022,Wang et al. 2022,CHARIS integral field spectrograph,CHARIS integral field spectrograph,True,unknown,True,22.0,22.0,1.4362001706878726e-17,1.228907113117228e-18,47.49117672551579,21.0,0.0008061876151856,2.2614846059769427,-1.0372502120023525e-18,5.5114442900888174e-18,0.0005069046902105,2.3727878865803187,False,,within_paper_other
WASP-17 b,Transmission,537,911,Saba et al. 2022,Louie et al. 2025,Wide Field Camera 3,Near Infrared Imager and Slitless Spectrograph (NIRISS),False,unknown,True,37.0,0.0,0.0426277041048537,0.001760287742771,68.76096280201095,36.0,0.0008151539064477,1.9100267445003043,0.0343419732378994,0.0082126314599476,0.0372938003920498,1.4650042886392085,False,True,cross_paper
HD 97658 b,Transmission,478,664,Knutson et al. 2014,Edwards et al. 2023,Wide Field Camera 3,Wide Field Camera 3,True,unknown,True,23.0,0.0,-0.0015778058869702,0.0004700619048078,48.88165416649928,22.0,0.0008287388972544,2.2218933712045126,0.0172868153192519,0.0034334883221788,0.3162429695712304,1.120608127217979,False,False,cross_paper
WASP-39 b,Transmission,170,828,Wakeford et al. 2018,Carter et al. 2024,Wide Field Camera 3,Near Infrared Imager and Slitless Spectrograph (NIRISS),False,unknown,True,34.0,0.0,-0.0041449200595858,0.0018398054528984,64.32621033901209,33.0,0.0008839850054157,1.9492791011821848,-0.0294287436186167,0.0095820068409153,0.0071240052889127,1.7154259531800222,False,True,cross_paper
GJ 1132 b,Transmission,555,1082,May et al. 2023,Bennett et al. 2025,Near Infrared Spectrograph (NIRSpec),Near Infrared Spectrograph (NIRSpec) - G395M,False,unknown,True,60.0,0.0,-0.0022623176334824,0.0010203000313651,98.53580335190846,59.0,0.0009540842345001,1.6700983618967535,0.0036216706637022,0.0017042031467703,0.0019382572746539,1.6210272821327991,False,True,cross_paper
HD 97658 b,Transmission,1627,1629,Guo et al. 2020,Guo et al. 2020,Space Telescope Imaging Spectrograph,Space Telescope Imaging Spectrograph,True,unknown,True,10.0,10.0,0.0096281883401647,0.0025813737325127,27.977170281966306,9.0,0.000962281397871,3.108574475774033,0.1365293357405344,0.0267759932402818,0.9816811930380474,0.247240371910078,False,False,within_paper_other
GJ 1132 b,Transmission,557,1082,May et al. 2023,Bennett et al. 2025,Near Infrared Spectrograph (NIRSpec),Near Infrared Spectrograph (NIRSpec) - G395M,False,unknown,True,59.0,0.0,-0.0047350882751787,0.0010189418438634,96.74236751346002,58.0,0.0010682940398959,1.6679718536803452,0.0048003862972079,0.0017172131068651,0.0043412599037482,1.5601371458204911,False,False,cross_paper
TRAPPIST-1 e,Transmission,1031,1033,Espinoza et al. 2025,Espinoza et al. 2025,Near Infrared Spectrograph (NIRSpec) - PRISM,Near Infrared Spectrograph (NIRSpec) - PRISM,True,unknown,True,67.0,0.0,-0.0271431151865527,0.0018067940580289,106.81244431077788,66.0,0.0010993608264049,1.6183703683451194,0.0116670892793462,0.0016660723976729,0.7256911386433205,0.8888296931124124,False,False,epoch_diff_pipeline
TOI-5205 b,Transmission,1602,1603,Cañas et al. 2026,Cañas et al. 2026,Near Infrared Spectrograph (NIRSpec) - PRISM,Near Infrared Spectrograph (NIRSpec) - PRISM,True,unknown,True,469.0,0.0,0.031445479184827,0.0021241787979925,567.2573954662155,468.0,0.0011023776008152,1.212088451850888,0.0083788431565914,0.0021523056006441,0.0039894453443098,1.182231788177331,False,False,epoch_diff_pipeline
GJ 1132 b,Transmission,559,1090,May et al. 2023,Bennett et al. 2025,Near Infrared Spectrograph (NIRSpec),Near Infrared Spectrograph (NIRSpec) - G395M,False,unknown,True,60.0,0.0,-0.0016929676305395,0.0010321463478812,97.86077665263733,59.0,0.0011079991237644,1.6586572314006327,0.0014591887031669,0.0017298978282717,0.0009756331471026,1.67498732776883,False,False,cross_paper
TOI-5205 b,Transmission,1604,1605,Cañas et al. 2026,Cañas et al. 2026,Near Infrared Spectrograph (NIRSpec) - PRISM,Near Infrared Spectrograph (NIRSpec) - PRISM,True,unknown,True,469.0,0.0,-0.0096155382490973,0.0024904050601876,567.1052345604813,468.0,0.0011186105398433,1.2117633217104302,0.0108296249774716,0.0025152987560206,0.0053979003320222,1.1746635613315382,False,False,epoch_diff_pipeline
HAT-P-26 b,Transmission,24,569,Wakeford et al. 2017,A-thano et al. 2023,Space Telescope Imaging Spectrograph,ULTRASPEC,False,unknown,True,3.0,0.0,0.0062127395112185,0.0049922998058344,13.465419756701008,2.0,0.0011913003011707,6.732709878350504,,,,,False,False,cross_paper
L 98-59 c,Transmission,940,941,Scarsdale et al. 2024,Scarsdale et al. 2024,Near Infrared Spectrograph (NIRSpec),Near Infrared Spectrograph (NIRSpec),True,unknown,True,104.0,0.0,0.0029352567963987,0.0005148477793348,151.78573853636632,103.0,0.0012659882295203,1.4736479469550128,-0.004633928760974,0.0009423234499021,0.043898325273116,1.2510135007585956,False,False,epoch_diff_pipeline
WASP-17 b,Transmission,537,913,Saba et al. 2022,Louie et al. 2025,Wide Field Camera 3,Near Infrared Imager and Slitless Spectrograph (NIRISS),False,unknown,True,37.0,0.0,0.0424709256954371,0.0017656355372055,66.52131516693863,36.0,0.0014627844462228,1.84781431019274,0.0355307208592276,0.0082182932107446,0.0727315591260723,1.3665653870121868,False,False,cross_paper
HAT-P-26 b,Transmission,24,565,Wakeford et al. 2017,A-thano et al. 2023,Space Telescope Imaging Spectrograph,ULTRASPEC,False,unknown,True,3.0,0.0,0.005156930028745,0.0049083621537917,13.01217035775314,2.0,0.0014943182759093,6.50608517887657,,,,,False,False,cross_paper
GJ 1132 b,Transmission,1082,1084,Bennett et al. 2025,Bennett et al. 2025,Near Infrared Spectrograph (NIRSpec) - G395M,Near Infrared Spectrograph (NIRSpec) - G395H,False,unknown,True,54.0,0.0,0.0032389136012232,0.0010421161644539,88.65512470933739,53.0,0.0015477400967806,1.6727382020629695,-0.0039520841264842,0.0018297981317532,0.0032702966409438,1.6151958723125224,False,False,epoch_diff_pipeline
WASP-107 b,Transmission,550,768,Dyrek et al. 2024,Welbanks et al. 2024,Mid-Infrared Instrument (MIRI) - LRS,Near Infrared Camera (NIRCam),False,unknown,True,3.0,0.0,0.0216827567078342,0.0046397082228528,12.883465513820958,2.0,0.0015936428910836,6.441732756910479,,,,,False,False,cross_paper
TRAPPIST-1 c,Transmission,989,1008,Radica et al. 2025,Rathcke et al. 2025,Near Infrared Imager and Slitless Spectrograph (NIRISS),Near Infrared Spectrograph (NIRSpec) - PRISM,False,unknown,True,25.0,0.0,0.0095906773594077,0.0028201245263805,49.54090348493182,24.0,0.0016191335000746,2.064204311872159,-0.0201369856445916,0.0066916231053571,0.0135521742744275,1.7602226572853776,False,False,cross_paper
WASP-127 b,Transmission,224,406,Chen et al. 2018,Chen et al. 2018,ALFOSC,OSIRIS,False,unknown,True,21.0,0.0,-0.0548019010545858,0.0117591851408109,43.136837068651325,20.0,0.0019608747981978,2.1568418534325664,-0.2533095144712481,0.1070934106695164,0.0067830711373339,1.97590147553593,False,False,within_paper_other
WASP-107 b,Transmission,550,772,Dyrek et al. 2024,Welbanks et al. 2024,Mid-Infrared Instrument (MIRI) - LRS,Near Infrared Camera (NIRCam),False,unknown,True,3.0,0.0,0.0202511496014391,0.0048733597350715,12.347765584336804,2.0,0.0020831319091826,6.173882792168403,,,,,False,False,cross_paper
K2-18 b,Transmission,118,544,Benneke et al. 2019,Madhusudhan et al. 2023,Wide Field Camera 3,Near Infrared Imager and Slitless Spectrograph (NIRISS),False,unknown,True,17.0,0.0,0.0007030038980414,0.000934881929942,36.94347544586492,16.0,0.0021358289601558,2.308967215366557,-0.0158193097132617,0.0065951872893762,0.0082842426816047,2.079341699305633,False,False,cross_paper
WASP-52 b,Transmission,108,923,Louden et al. 2017,Fournier-Tondreau et al. 2025,ACAM,Near Infrared Imager and Slitless Spectrograph (NIRISS),False,unknown,True,11.0,0.0,0.0218897887956673,0.0084599965555662,27.320793757986948,10.0,0.0023165835826703,2.732079375798695,-0.4196456902174413,0.1230023831281884,0.0738452853634323,1.742353590451052,False,False,cross_paper
HD 15337 c,Transmission,1766,1769,Wallack et al. 2026,Wallack et al. 2026,Near Infrared Spectrograph (NIRSpec) - G395H,Near Infrared Spectrograph (NIRSpec) - G395H,True,unknown,True,104.0,104.0,-0.0034415365556996,0.000620253224319,147.9792846649426,103.0,0.0024596526381673,1.4366920841256563,-0.0043425542560718,0.0011327856443502,0.0204232793639923,1.3067002327765112,False,False,epoch_diff_pipeline
WASP-107 b,Transmission,771,774,Welbanks et al. 2024,Welbanks et al. 2024,Near Infrared Camera (NIRCam),Near Infrared Camera (NIRCam),True,unknown,True,4.0,0.0,-0.0095288429558818,0.007379605269759,14.33082749935279,3.0,0.0024877373912601,4.776942499784263,-1.338329688795066,0.4461981895021326,0.0694467863171989,2.667194484182896,False,False,within_paper_other
